id,neighbourhood_cleansed,city,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_wash,has_washer,has_garden,has_balcony,LSOA11CD,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,minutes_to_town,minutes_to_rail,minutes_to_airport,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
14759535,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,2,1.0,1.0,55.0,1,1125,360,69,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
20375503,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Room in hotel,1,3.0,1.0,45.0,1,1125,360,6,0,1,0,0,1,0,0,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
15006071,Salford District,Manchester,53.483219999999996,-2.2553799999999997,Private room in guesthouse,1,3.0,1.0,30.0,1,1125,364,55,0,1,0,1,1,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
43827334,Bradford,Manchester,53.47865,-2.21962,Entire apartment,12,2.0,2.0,109.0,1,1125,59,0,0,1,0,0,0,1,1,0,0,E01033684,17.359,187000.0,20,16,40,1,0,0,0
2416749,Cheetham,Manchester,53.50693360786438,-2.236907444387958,House,12,3.0,4.0,501.0,1,365,358,1,0,0,1,0,1,1,1,0,0,E01005145,33.365,137000.0,10,19,58,1,0,0,0
31437420,Old Moat,Manchester,53.43557,-2.2299700000000002,Entire house,12,2.0,5.0,169.0,2,1125,205,20,1,1,1,1,1,1,1,0,0,E01005273,31.094,264000.0,5,33,40,1,0,0,0
2899349,Ancoats and Clayton,Manchester,53.4847309722203,-2.2293657521120687,Apartment,12,2.0,3.0,180.0,2,80,95,53,1,0,1,0,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
20183570,Withington,Manchester,53.43768000000001,-2.2134,Entire house,12,2.0,5.0,214.0,2,1125,315,131,0,1,1,1,1,1,1,1,1,E01005310,32.665,181875.0,16,33,38,1,0,0,0
41194397,Harpurhey,Manchester,53.51059,-2.2155299999999998,Entire townhouse,12,3.0,4.0,65.0,2,1125,272,27,0,1,1,1,1,1,1,1,1,E01005206,41.67,100000.0,25,32,68,1,0,0,0
41197325,Bradford,Manchester,53.47645,-2.2073099999999997,Entire townhouse,12,2.0,4.0,116.0,1,1125,364,3,0,1,1,1,0,1,1,1,1,E01005105,38.129,200000.0,25,18,48,1,0,0,0
18498263,City Centre,Manchester,53.48126,-2.23524,Entire apartment,12,4.0,5.0,253.0,30,1125,365,12,0,1,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
7656754,Moss Side,Manchester,53.4495,-2.23033,Entire house,12,1.0,3.0,157.0,1,1125,365,35,0,1,1,1,0,1,1,1,0,E01005241,30.344,156000.0,13,36,56,1,0,0,0
4944995,Whalley Range,Manchester,53.45156928584383,-2.2597911447848578,House,12,1.5,4.0,150.0,1,1125,283,28,0,0,1,1,1,1,1,0,0,E01033686,36.582,154550.0,22,36,64,1,0,0,0
5241395,Moss Side,Manchester,53.45095786215732,-2.231552674494344,House,12,2.0,4.0,160.0,1,1125,363,21,0,0,1,1,1,1,1,0,0,E01005241,30.344,156000.0,13,36,56,1,0,0,0
41424008,Moss Side,Manchester,53.454269999999994,-2.2406099999999998,Entire house,12,2.0,4.0,114.0,1,1125,179,3,0,1,1,1,1,1,1,0,0,E01005240,49.761,150000.0,19,30,57,1,0,0,0
5241395,Moss Side,Manchester,53.450959999999995,-2.23155,Entire house,12,2.0,4.0,174.0,1,1125,365,37,0,1,1,1,1,1,1,0,0,E01005241,30.344,156000.0,13,36,56,1,0,0,0
2525649,Whalley Range,Manchester,53.44721177805703,-2.26240293987805,House,12,2.0,5.0,170.0,1,1125,312,29,0,0,1,1,1,1,1,0,0,E01005297,32.624,315000.0,19,40,64,1,0,0,0
4940860,Ancoats and Clayton,Manchester,53.483999755090345,-2.2299994133225183,Apartment,12,1.0,3.0,349.0,1,1125,332,11,0,0,1,1,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
11107241,Ancoats and Clayton,Manchester,53.48588641476473,-2.239545556677306,Apartment,12,2.0,3.0,170.0,1,1125,320,5,0,0,1,0,1,1,1,0,0,E01033664,26.430999999999997,195500.0,14,10,46,1,0,0,0
41442188,Eastville,Bristol,51.47299,-2.54848,Entire apartment,12,2.0,4.0,142.0,2,1125,126,1,0,1,1,1,1,1,1,0,0,E01014575,35.093,288000.0,14,29,59,1,0,0,0
7656754,Moss Side,Manchester,53.44949960063778,-2.230328161756646,House,12,1.0,3.0,160.0,1,1125,365,6,0,0,1,1,0,1,1,0,0,E01005241,30.344,156000.0,13,36,56,1,0,0,0
25513520,Withington,Manchester,53.43626999999999,-2.21253,Entire house,12,2.0,5.0,200.0,2,1125,0,61,0,1,1,1,1,1,1,1,1,E01005311,22.405,180000.0,14,28,31,1,0,0,0
31682287,Eastville,Bristol,51.47438,-2.54833,Entire house,12,1.0,4.0,244.0,2,1125,353,23,0,1,1,1,1,1,1,1,0,E01014573,20.938000000000002,231000.0,13,30,60,1,0,0,0
40783478,Ancoats and Clayton,Manchester,53.48839,-2.21245,Entire house,11,2.0,3.0,144.0,2,1125,334,7,0,1,1,1,1,1,1,1,0,E01005132,67.227,198600.0,22,22,48,1,0,0,0
27698330,Salford District,Manchester,53.48905,-2.29694,Entire house,11,3.0,5.0,142.0,3,1000,70,27,1,1,1,1,0,1,1,0,0,E01005721,44.251999999999995,170000.0,16,35,59,1,0,0,0
11486111,Rusholme,Manchester,53.44857933158024,-2.2192085534336288,House,11,4.0,5.0,175.0,2,1125,159,1,0,0,1,1,1,1,1,0,0,E01005281,22.725,122000.0,13,31,48,1,0,0,0
32178571,Sharston,Manchester,53.37836,-2.2503900000000003,Entire house,11,2.0,6.0,198.0,1,30,148,34,1,1,1,1,1,1,1,1,1,E01005292,56.613,174000.0,15,25,27,1,0,0,0
32178571,Sharston,Manchester,53.37836,-2.2503900000000003,Entire house,11,2.0,6.0,198.0,1,30,148,34,1,1,1,1,1,1,1,1,1,E01005292,56.613,174000.0,15,25,27,1,0,0,0
31822552,Sharston,Manchester,53.37836,-2.2503900000000003,Entire house,11,2.0,6.0,198.0,1,1125,335,23,1,1,1,1,1,1,1,1,1,E01005292,56.613,174000.0,15,25,27,1,0,0,0
31822552,Sharston,Manchester,53.37836,-2.2503900000000003,Entire house,11,2.0,6.0,198.0,1,1125,335,23,1,1,1,1,1,1,1,1,1,E01005292,56.613,174000.0,15,25,27,1,0,0,0
387073,Worlsey,Manchester,53.523740000000004,-2.38502,Entire house,11,2.0,5.0,78.0,2,30,295,236,0,1,1,1,1,1,1,0,0,E01005705,25.573,183750.0,11,37,74,1,0,0,0
35726608,Miles Platting and Newton Heath,Manchester,53.50581,-2.18451,Entire house,11,2.0,3.0,52.0,7,1125,294,13,1,1,1,1,1,1,1,1,1,E01005256,57.118,105500.0,17,26,60,1,0,0,0
38144197,Salford District,Manchester,53.496809999999996,-2.2633799999999997,Private room in townhouse,11,4.0,4.0,253.0,2,1125,27,0,0,1,1,1,1,1,1,1,0,E01005609,44.558,180250.0,23,25,62,0,0,1,0
41394829,Fallowfield,Manchester,53.44327,-2.24342,Private room in house,11,1.0,4.0,50.0,1,31,365,1,0,1,1,1,1,1,1,0,0,E01005183,53.878,192500.0,19,33,58,0,0,1,0
39978513,Salford District,Manchester,53.48316,-2.29727,Entire townhouse,11,1.0,3.0,233.0,2,60,208,1,1,1,1,1,1,1,1,1,0,E01005654,39.559,155000.0,12,36,57,1,0,0,0
43021516,Southville,Bristol,51.44169,-2.62153,Entire house,11,2.0,5.0,110.0,90,180,180,0,0,1,1,0,0,1,1,0,0,E01014695,28.371,310500.0,8,27,32,1,0,0,0
23601970,Bishopston & Ashley Down,Bristol,51.474579999999996,-2.5865,Entire house,10,2.0,5.0,82.0,2,365,86,3,0,1,1,1,1,1,1,1,0,E01014512,12.199000000000002,570400.0,9,34,59,1,0,0,0
5830534,Cheetham,Manchester,53.49029817334411,-2.238545645077516,Apartment,10,1.0,1.0,375.0,1,1125,333,20,0,0,1,0,1,0,0,0,0,E01033665,35.556,169000.0,19,9,51,1,0,0,0
44128651,City Centre,Manchester,53.481159999999996,-2.2452,Entire apartment,10,3.0,4.0,421.0,2,1125,262,0,1,1,1,1,1,1,1,0,0,E01033658,23.061999999999998,242500.0,10,14,42,1,0,0,0
45409659,Bolton District,Manchester,53.6019,-2.4075599999999997,Entire house,10,1.0,4.0,103.0,2,31,47,0,0,1,1,1,1,1,1,0,0,E01004790,15.652999999999999,183500.0,25,52,80,1,0,0,0
39528213,Ashley,Bristol,51.46894,-2.59072,Entire house,10,3.0,4.0,648.0,1,1125,105,10,1,1,1,0,1,1,1,1,0,E01014487,16.847,317500.0,8,26,55,1,0,0,0
16550099,Bradford,Manchester,53.47735,-2.2073,Entire house,10,2.0,4.0,450.0,2,60,0,11,0,1,1,1,1,1,1,0,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
38669497,Stoke Bishop,Bristol,51.476279999999996,-2.62071,Entire house,10,2.0,5.0,714.0,3,1125,36,0,0,1,1,1,1,1,1,1,1,E01014709,11.405,325000.0,28,45,68,1,0,0,0
44441179,Withington,Manchester,53.431509999999996,-2.2277099999999996,Entire house,10,4.0,7.0,130.0,14,1125,295,1,0,1,1,1,1,1,1,0,0,E01005307,14.713,256050.0,8,37,41,1,0,0,0
45344609,Cheetham,Manchester,53.50731,-2.2354700000000003,Entire house,10,2.0,4.0,106.0,2,1125,86,1,0,1,1,1,1,1,1,0,0,E01005145,33.365,137000.0,10,19,58,1,0,0,0
41631123,Hulme,Manchester,53.466919999999995,-2.25125,Entire house,10,2.0,4.0,207.0,2,1125,180,1,1,1,1,1,1,1,1,0,0,E01005208,22.866999999999997,143750.0,20,24,52,1,0,0,0
35143406,Ancoats and Clayton,Manchester,53.48295,-2.23294,Private room in apartment,10,2.0,2.0,161.0,1,1125,365,1,0,1,1,0,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,0,0,1,0
41443280,Eastville,Bristol,51.47361,-2.54788,Entire apartment,10,2.0,3.0,109.0,2,1125,175,2,0,1,1,1,1,1,1,0,0,E01014573,20.938000000000002,231000.0,13,30,60,1,0,0,0
40171596,Ashley,Bristol,51.46828,-2.58137,Entire house,10,2.0,5.0,169.0,2,29,42,22,1,1,1,1,0,1,1,1,1,E01014488,23.618000000000002,455000.0,15,28,54,1,0,0,0
9663979,Ancoats and Clayton,Manchester,53.48568487214903,-2.2360801890512945,Apartment,10,2.0,2.0,92.0,1,1125,321,11,1,0,1,1,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
41662142,Salford District,Manchester,53.48255,-2.29808,Entire townhouse,10,1.0,3.0,160.0,1,1125,263,0,0,1,1,1,1,1,1,1,0,E01005656,47.185,127500.0,16,39,60,1,0,0,0
10133080,Cheetham,Manchester,53.50748312131186,-2.2332638784365235,House,10,2.0,4.0,89.0,3,1125,302,5,0,0,1,1,1,1,1,0,0,E01005146,38.102,102250.0,16,24,54,1,0,0,0
35622129,Avonmouth & Lawrence Weston,Bristol,51.50057,-2.6631299999999998,Entire house,10,1.0,3.0,85.0,2,1125,46,27,0,1,1,1,1,1,1,1,0,E01014638,54.055,178750.0,24,53,87,1,0,0,0
9874724,City Centre,Manchester,53.4830872041589,-2.2367822324881974,Apartment,10,1.0,2.0,199.0,1,1125,345,6,0,0,1,0,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
42709854,Hillfields,Bristol,51.46921,-2.5219,Entire house,10,5.0,5.0,197.0,3,150,85,4,0,1,1,1,1,1,1,1,1,E01014627,21.051,208000.0,16,41,76,1,0,0,0
42544615,Bury District,Manchester,53.576069999999994,-2.2968599999999997,Entire house,10,2.0,3.0,124.0,1,200,337,0,1,1,1,1,1,1,1,0,0,E01005059,27.703000000000003,175000.0,20,54,84,1,0,0,0
23777926,Ancoats and Clayton,Manchester,53.48483,-2.23703,Entire apartment,10,2.0,3.0,186.0,2,50,338,148,1,1,1,1,1,1,1,0,0,E01033664,26.430999999999997,195500.0,14,10,46,1,0,0,0
31795832,Clifton Down,Bristol,51.46252,-2.6147299999999998,Entire apartment,10,5.0,5.0,320.0,1,1125,111,8,0,1,0,1,1,0,0,0,0,E01014552,7.311,400000.0,16,29,59,1,0,0,0
42938607,Hotwells & Harbourside,Bristol,51.44656,-2.60235,Entire house,10,2.0,4.0,550.0,3,1125,358,1,1,1,1,1,1,1,1,0,0,E01033345,15.427,332500.0,11,16,35,1,0,0,0
4313136,Didsbury East,Manchester,53.41901,-2.22602,Entire house,10,2.0,5.0,425.0,2,1125,309,25,0,1,1,1,1,1,1,0,0,E01005174,9.246,470000.0,10,30,32,1,0,0,0
2006686,City Centre,Manchester,53.48293,-2.23591,Private room in apartment,10,2.0,2.0,290.0,1,1125,364,8,0,1,1,1,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,0,0,1,0
45062902,City Centre,Manchester,53.482409999999994,-2.23602,Entire apartment,10,2.0,2.0,111.0,2,30,100,0,0,1,1,1,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
42262202,Withington,Manchester,53.43919,-2.21441,Entire house,10,2.0,5.0,141.0,2,1000,362,4,1,1,1,1,1,1,1,0,0,E01005312,28.0,145000.0,13,29,32,1,0,0,0
43313953,City Centre,Manchester,53.47493000000001,-2.2519,Entire house,10,3.0,3.0,214.0,1,1125,364,4,1,1,1,0,1,1,1,1,1,E01033682,15.901,206250.0,16,22,40,1,0,0,0
6668238,Redland,Bristol,51.47462,-2.59718,Entire house,10,2.0,5.0,346.0,2,1125,342,62,1,1,1,1,1,1,1,1,1,E01014670,12.962,365000.0,5,26,54,1,0,0,0
21878988,Hotwells & Harbourside,Bristol,51.450309999999995,-2.61857,Entire house,10,1.0,4.0,193.0,1,60,338,207,0,1,1,1,1,1,1,1,0,E01014550,7.48,443125.0,11,24,46,1,0,0,0
25351238,City Centre,Manchester,53.48369,-2.2393400000000003,Entire apartment,10,2.0,2.0,350.0,1,7,362,15,0,1,1,0,1,1,1,0,0,E01033658,23.061999999999998,242500.0,10,14,42,1,0,0,0
7048918,Salford District,Manchester,53.506719999999994,-2.26003,Entire house,10,3.0,5.0,779.0,2,1125,30,7,0,1,1,0,1,1,1,0,0,E01005612,64.488,175000.0,18,22,63,1,0,0,0
9134317,City Centre,Manchester,53.47344313027586,-2.2489790849616016,Apartment,10,2.0,2.0,399.0,1,1125,326,6,0,0,1,1,1,1,1,0,0,E01033656,21.699,203250.0,17,17,36,1,0,0,0
9191469,City Centre,Manchester,53.47416317666006,-2.251010346256412,Apartment,10,2.0,2.0,349.0,1,1125,180,0,0,0,1,1,1,1,1,0,0,E01033683,28.426,315900.0,14,17,35,1,0,0,0
24263931,Trafford District,Manchester,53.37175,-2.36879,Entire house,10,4.0,6.0,414.0,7,1125,9,0,0,1,1,1,1,1,1,1,1,E01006081,3.265,790000.0,20,55,54,1,0,0,0
11204792,City Centre,Manchester,53.4810607539122,-2.2420025732448403,House,10,3.0,4.0,125.0,1,1125,348,1,0,0,1,1,1,1,1,0,0,E01033658,23.061999999999998,242500.0,10,14,42,1,0,0,0
7923907,City Centre,Manchester,53.48254,-2.23552,Entire apartment,10,2.0,3.0,311.0,1,1125,245,93,1,1,0,0,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
7923907,City Centre,Manchester,53.48225357869147,-2.234690615824606,Apartment,10,2.0,3.0,501.0,1,1125,308,2,0,0,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
42650784,Old Moat,Manchester,53.43958000000001,-2.2246900000000003,Entire house,10,1.0,5.0,140.0,5,1125,12,0,1,0,1,1,1,1,1,1,0,E01005271,26.883000000000003,242000.0,10,34,42,1,0,0,0
4313136,Didsbury East,Manchester,53.41900551648575,-2.226018203391293,House,10,2.5,5.0,375.0,2,1125,322,13,0,0,1,1,1,1,1,0,0,E01005174,9.246,470000.0,10,30,32,1,0,0,0
31926128,Old Moat,Manchester,53.436840000000004,-2.22917,Entire house,10,2.0,4.0,136.0,2,1125,361,29,1,1,1,0,0,0,0,0,0,E01005273,31.094,264000.0,5,33,40,1,0,0,0
42870222,Salford District,Manchester,53.48264,-2.2625,Entire house,10,2.0,3.0,175.0,2,31,90,0,0,1,1,1,1,1,1,0,0,E01032906,37.889,159750.0,16,21,50,1,0,0,0
8789641,City Centre,Manchester,53.47497561980396,-2.237744659797185,Apartment,10,1.0,2.0,80.0,1,1125,184,4,0,0,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
40525224,City Centre,Manchester,53.477,-2.23218,Shared room in bed and breakfast,10,2.0,1.0,22.0,1,365,365,5,0,1,0,0,0,0,0,0,0,E01033654,25.732,160000.0,14,2,29,0,0,0,1
31567144,Longsight,Manchester,53.45445,-2.21083,Entire house,10,2.0,5.0,699.0,1,90,90,0,0,0,1,1,1,1,1,0,0,E01005236,43.953,163000.0,8,25,52,1,0,0,0
10401510,Bolton District,Manchester,53.579159999999995,-2.45657,Entire house,10,2.0,4.0,324.0,1,1125,363,22,0,1,1,1,1,1,1,0,0,E01004868,43.185,84000.0,20,47,81,1,0,0,0
40676996,Bradford,Manchester,53.47655,-2.20648,Entire house,10,2.0,3.0,157.0,1,60,63,3,0,1,1,1,1,1,1,1,1,E01005105,38.129,200000.0,25,18,48,1,0,0,0
33662129,Salford District,Manchester,53.492259999999995,-2.26479,Entire house,10,3.0,5.0,219.0,2,60,365,24,1,1,1,1,1,1,1,1,0,E01005610,71.406,113500.0,21,25,52,1,0,0,0
29565326,Salford District,Manchester,53.4826,-2.2981,Entire townhouse,10,1.0,3.0,150.0,1,1125,365,2,0,1,1,1,1,1,1,0,0,E01005656,47.185,127500.0,16,39,60,1,0,0,0
26056850,Trafford District,Manchester,53.46029,-2.27393,Entire apartment,10,3.0,3.0,271.0,2,364,90,8,0,1,1,1,1,1,1,0,0,E01006188,25.842,257000.0,19,32,56,1,0,0,0
14920701,Salford District,Manchester,53.5019,-2.261,Entire townhouse,10,2.0,4.0,240.0,2,1125,27,28,0,1,1,1,1,1,1,1,0,E01005611,57.208999999999996,161000.0,21,27,60,1,0,0,0
45543845,City Centre,Manchester,53.47275,-2.24094,Entire apartment,10,2.0,4.0,500.0,2,1125,363,0,0,1,1,0,1,1,1,0,0,E01005128,27.842,202500.0,12,10,34,1,0,0,0
27458298,Hotwells & Harbourside,Bristol,51.45147,-2.59899,Entire apartment,10,3.0,3.0,193.0,2,1125,251,3,0,1,1,0,1,1,1,0,0,E01033345,15.427,332500.0,11,16,35,1,0,0,0
45946724,Eastville,Bristol,51.47428,-2.54787,Entire apartment,10,2.0,3.0,141.0,2,1124,360,0,0,1,1,0,1,1,1,0,0,E01014573,20.938000000000002,231000.0,13,30,60,1,0,0,0
10084839,Ashley,Bristol,51.47397,-2.58652,Entire house,10,3.0,5.0,300.0,3,1125,211,19,0,1,1,1,1,1,1,1,0,E01014671,17.852999999999998,376000.0,4,27,54,1,0,0,0
25958616,Trafford District,Manchester,53.459959999999995,-2.2736099999999997,Room in serviced apartment,10,3.0,3.0,228.0,2,364,90,5,0,1,1,1,1,1,1,0,0,E01006188,25.842,257000.0,19,32,56,0,1,0,0
45556409,Salford District,Manchester,53.483259999999994,-2.29639,Entire townhouse,9,1.0,3.0,94.0,2,1125,300,1,0,1,1,1,1,1,1,1,0,E01005654,39.559,155000.0,12,36,57,1,0,0,0
45150612,Southville,Bristol,51.44447,-2.59329,Entire apartment,9,1.0,3.0,115.0,1,1125,0,0,0,0,1,0,1,1,1,0,1,E01033359,43.035,235000.0,12,17,24,1,0,0,0
5888434,Ancoats and Clayton,Manchester,53.485702526623754,-2.236623921666277,Apartment,9,2.0,3.0,165.0,2,1125,288,27,1,0,1,0,1,1,1,0,0,E01033664,26.430999999999997,195500.0,14,10,46,1,0,0,0
38661065,Bishopston & Ashley Down,Bristol,51.48357,-2.5939200000000002,Entire house,9,1.0,3.0,173.0,2,365,43,7,0,1,1,1,1,1,1,1,1,E01014513,5.85,545950.0,11,36,63,1,0,0,0
27094275,Ancoats and Clayton,Manchester,53.48475,-2.2303599999999997,Entire condominium,9,2.0,3.0,211.0,1,31,264,142,0,1,1,1,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
33034176,Clifton,Bristol,51.45597,-2.6112900000000003,Entire house,9,2.0,5.0,167.0,2,30,353,30,0,1,1,0,1,1,1,1,1,E01014555,15.350999999999999,317500.0,9,28,53,1,0,0,0
1848567,Whalley Range,Manchester,53.44908,-2.25126,Entire apartment,9,1.0,2.0,159.0,2,352,365,4,0,1,1,0,1,1,1,0,0,E01005240,49.761,150000.0,19,30,57,1,0,0,0
33179327,Lawrence Hill,Bristol,51.45532,-2.57943,Entire apartment,9,2.0,3.0,600.0,2,30,177,0,0,1,1,0,1,1,1,0,0,E01033353,36.378,195000.0,14,15,38,1,0,0,0
44339008,Northenden,Manchester,53.406009999999995,-2.25999,Entire house,9,2.0,4.0,110.0,3,1125,75,1,0,1,1,1,1,1,1,1,0,E01005268,21.139,195283.0,5,37,38,1,0,0,0
32333185,Stoke Bishop,Bristol,51.48087,-2.63505,Entire house,9,1.0,4.0,126.0,2,1125,357,13,0,1,1,0,1,0,0,0,0,E01014712,11.751,470000.0,24,45,70,1,0,0,0
33291040,St George Troopers Hill,Bristol,51.45472,-2.53249,Entire house,9,2.0,3.0,171.0,1,1125,320,129,1,1,1,1,1,1,1,1,0,E01014677,14.235999999999999,245000.0,27,35,69,1,0,0,0
11264516,Clifton,Bristol,51.45139,-2.62042,Entire townhouse,9,3.0,5.0,425.0,2,1125,81,26,1,1,1,1,1,1,1,1,1,E01014548,18.282,377000.0,9,25,48,1,0,0,0
8789896,City Centre,Manchester,53.47615148597194,-2.2393350198665485,Apartment,9,1.0,2.0,72.0,1,1125,119,7,0,0,1,0,1,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
45861435,Stoke Bishop,Bristol,51.47976,-2.6282799999999997,Entire house,9,3.0,5.0,240.0,2,7,33,0,0,1,1,1,1,1,1,0,0,E01014714,4.901,756250.0,23,45,70,1,0,0,0
45988651,Miles Platting and Newton Heath,Manchester,53.49163000000001,-2.21938,Entire house,9,1.0,4.0,112.0,2,1125,365,0,0,1,1,1,1,1,1,1,0,E01005129,60.047,219950.0,22,25,53,1,0,0,0
9934043,Whalley Range,Manchester,53.44931999999999,-2.25224,Entire apartment,9,1.0,2.0,342.0,3,1125,365,1,0,1,1,0,1,1,1,0,0,E01033680,29.158,221500.0,18,32,60,1,0,0,0
33939278,Baguley,Manchester,53.39946,-2.2859599999999998,Entire house,9,2.0,4.0,239.0,2,1125,96,4,1,1,1,1,1,1,1,0,0,E01005117,56.446000000000005,153000.0,16,35,37,1,0,0,0
40306618,Gorton South,Manchester,53.4545,-2.16004,Entire house,9,2.0,4.0,80.0,2,1125,127,7,0,1,1,1,1,1,1,1,0,E01005193,38.916,145000.0,17,27,59,1,0,0,0
18764164,Trafford District,Manchester,53.45016,-2.329,Entire house,9,1.0,3.0,136.0,1,1125,250,175,0,1,1,1,1,1,1,1,0,E01006155,13.218,256000.0,13,39,68,1,0,0,0
8967044,Eastville,Bristol,51.47761,-2.55623,Entire house,9,1.0,4.0,200.0,2,14,153,29,0,1,1,1,1,1,1,1,1,E01014575,35.093,288000.0,14,29,59,1,0,0,0
